Date,Player,MatchId,Map,Category,Playlist,Input,Queue,Csr,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,Deaths,Assists,Betrayals,Suicides,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2021-11-23 22:27:15",eArL694412,70bef852-5ecf-4c0f-81a1-06e26221ff4d,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,44.83,7038,4787,968,434,534,1.93,18.33,29,15,13,0,0,16,14,3735,0,12,720
"2021-11-23 22:41:05",eArL694412,94ac70b6-83eb-44bf-a56b-1db7ff213b6a,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,38.16,4305,3385,836,319,517,2.29,12.00,16,7,9,0,0,14,8,2050,0,6,547
"2021-11-23 22:52:35",eArL694412,b107a808-65fd-43be-8644-760804415046,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Win,38.19,2917,2448,432,165,267,0.89,1.00,8,9,6,0,0,9,7,1425,0,3,417
"2021-11-23 23:00:42",eArL694412,421156e6-dd60-43b7-83f2-c4a848cef58f,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Left,47.83,1408,1336,184,88,96,1.67,2.66,5,3,2,0,0,4,3,625,0,0,200
"2021-11-23 23:18:49",eArL694412,1d6c9892-59a2-42e7-94a8-9a7faa7fc2ff,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,50.38,4284,3331,393,198,195,1.56,6.66,14,9,5,0,0,12,11,1650,0,6,520
"2021-11-23 23:28:45",eArL694412,68c30248-df5d-4e9d-abc6-055b6c933a95,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,42.44,2119,1767,271,115,156,1.80,5.66,9,5,5,0,0,6,8,1400,0,1,312
"2021-11-23 23:35:36",eArL694412,6d0d1714-c843-4a32-9332-cb66ed6b8b08,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,951,,Win,55.29,6028,4826,633,350,283,1.42,8.00,17,12,9,0,0,17,15,2525,0,4,753
"2021-11-24 01:18:02",eArL694412,adc3ffce-fdc4-4d5f-8056-f44e107705bb,Streets,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,48.8,2094,3201,250,122,128,0.60,-3.66,6,10,1,0,0,6,8,850,0,0,342
"2021-11-24 01:25:07",eArL694412,8d7dcb69-c7b3-4e0c-96e4-1cab360afc5a,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,46.08,5106,4892,701,323,378,0.81,0.33,13,16,10,0,0,14,14,2125,0,4,696
"2021-11-24 01:38:02",eArL694412,95846975-22ef-4c5f-909f-b70e9fd5dcd0,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Win,43.97,3761,4087,771,339,432,0.85,0.00,11,13,6,0,0,12,12,1450,0,2,612
"2021-11-24 01:50:37",eArL694412,4c69e9a5-9883-4f29-ae9c-073bd49f2fbd,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Win,44.26,3788,4250,427,189,238,0.67,-1.00,10,15,12,0,0,13,10,2235,0,3,593
"2021-11-24 02:02:09",eArL694412,ffcbba49-2b98-45db-9224-b0e931937d95,"Live Fire",Slayer,"Quick Play",CrossPlay,Open,0,,Loss,44.18,3120,3094,378,167,211,1.30,4.66,13,10,5,0,0,10,11,1550,0,5,443
"2021-11-24 02:13:52",eArL694412,c4a3a0ca-9261-4204-af3d-fab9681ce50f,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,54.85,3582,3648,299,164,135,0.91,0.33,10,11,4,0,0,9,11,1575,0,4,495
"2021-11-24 02:23:27",eArL694412,6ffb3bb2-efbe-4c87-b037-a015752d0ed4,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,966,,Loss,54.43,4427,5986,531,289,242,0.30,-13.00,7,23,9,0,0,16,17,1550,0,2,750
"2021-11-25 03:08:22",eArL694412,632ca2ac-77de-404f-b31d-f929af22b238,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,45.91,3466,2735,257,118,139,1.71,6.33,12,7,4,0,0,9,8,1650,0,5,427
"2021-11-25 03:21:38",eArL694412,07e2b2c5-38b8-455e-b84b-5ef8eb1be7ee,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,966,,Loss,59.37,4576,3237,443,263,180,1.09,4.66,12,11,11,0,0,11,11,1835,0,7,510
"2021-11-25 03:32:53",eArL694412,1bbaa64c-ec54-4560-891d-582ff8a80fc6,Bazaar,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,966,,Win,52.38,2016,1109,210,110,100,9.00,8.33,9,1,1,0,0,10,6,1100,0,3,467
"2021-11-25 03:42:31",eArL694412,0619fda5-d749-4663-9d9a-6d2a87cca823,Bazaar,Slayer,"Ranked Arena",Controller,Solo/Duo,969,,Win,58.53,5339,4118,586,343,243,1.90,12.00,19,10,9,0,0,15,12,2350,0,6,681
"2021-11-25 03:55:51",eArL694412,2488d596-a0b2-4da2-b191-d25da787acaf,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,984,,Loss,58.41,4491,4108,327,191,136,0.94,0.66,15,16,5,0,0,12,13,2040,0,3,562
"2021-11-25 04:07:40",eArL694412,1eb8df43-6af0-45d5-a3df-ee26d81cf444,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,984,,Loss,53.32,6121,6299,482,257,225,1.47,11.33,28,19,7,0,0,17,18,3765,0,13,794
"2021-11-25 04:22:18",eArL694412,4093ff21-a7cf-42ed-a65d-28ce6da86e13,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,984,,Win,64.9,6421,4212,527,342,185,2.55,20.00,28,11,9,0,0,15,13,4150,0,10,697
"2021-11-25 04:46:41",eArL694412,5b3247a0-87b3-4ede-8600-43b1a29a508d,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,999,,Left,60.31,3894,3633,320,193,127,1.20,4.00,12,10,6,0,0,12,11,1755,0,6,614
"2021-11-25 04:58:25",eArL694412,0bdfcce1-13ce-41ec-915c-54ffbfea9ee9,Aquarius,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,984,,Win,53.07,4649,4885,473,251,222,0.93,2.33,14,15,10,0,0,15,14,2155,0,7,769
"2021-11-25 05:15:04",eArL694412,7945e1fd-a843-4156-849d-3337ef92a9e4,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,987,,Loss,59.64,6095,7326,560,334,226,0.65,-6.33,17,26,8,0,0,19,20,2900,0,5,867
"2021-11-25 05:31:42",eArL694412,a9d2e62c-d5f1-4fc6-aa6e-0b31280aabae,Bazaar,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,987,,Win,54.98,6233,5155,542,298,244,1.27,7.33,19,15,10,0,0,15,14,2550,0,7,759
"2021-11-25 05:46:27",eArL694412,ef8b9600-1518-4202-9c5e-b12ad85eb527,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1002,,Loss,55.99,7875,7370,709,397,312,1.45,12.00,32,22,6,0,0,23,20,3935,0,10,985
"2021-11-25 06:06:45",eArL694412,ba04e9ee-591b-48aa-b7cd-d98dfd6ec0fe,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1017,,Loss,54.27,4893,4067,492,267,225,1.23,5.00,16,13,6,0,0,13,13,1900,0,6,596
"2021-11-25 06:18:49",eArL694412,c9e57a7b-10e4-4e06-8dc5-c4e0a8c8876a,Streets,Slayer,"Fracture: Tenrai - Fiesta",CrossPlay,Open,0,,Win,43.56,2829,3083,326,142,184,1.08,1.66,13,12,2,0,0,9,9,1400,0,9,435
"2021-11-25 06:30:13",eArL694412,a5722075-95df-4683-bd9c-ccac8d838583,"Live Fire",Slayer,"Fracture: Tenrai - Fiesta",CrossPlay,Open,0,,Loss,37.99,2916,3267,279,106,173,0.83,-1.33,10,12,2,0,0,9,11,1100,0,3,456
"2021-11-25 06:40:07",eArL694412,02e6a161-14d5-4229-8c68-346afaa16351,"Launch Site",Slayer,"Fracture: Tenrai - Fiesta",CrossPlay,Open,0,,Win,40.12,2184,3786,511,205,306,0.33,-9.00,5,15,3,0,0,16,13,650,0,0,687
"2021-11-26 04:02:46",eArL694412,52ade010-dedb-4f3e-b8bb-ae640738b0e2,Recharge,Slayer,"Quick Play",CrossPlay,Open,0,,Win,51.25,4947,4622,480,246,234,0.86,1.33,12,14,10,0,0,13,12,1700,0,2,570
"2021-11-26 04:13:42",eArL694412,efcb670b-6ec5-4078-9d90-d900d0ded24c,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,63.22,3911,3204,242,153,89,1.78,8.33,16,9,4,0,0,10,11,2200,0,10,498
"2021-11-26 04:23:31",eArL694412,71e2837f-2eab-4915-8bc3-8ccfcbf7145e,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,0,,Win,49.64,3019,2068,278,138,140,1.67,6.66,10,6,8,0,0,12,8,1400,0,5,494
"2021-11-26 04:33:30",eArL694412,b198e22a-e38e-4993-b5b9-d0639950a152,Bazaar,"CTF 5 Captures","Ranked Arena",CrossPlay,Open,0,,Loss,59.78,4973,4439,450,269,181,1.33,5.33,16,12,4,0,0,14,15,1850,0,4,758
"2021-11-26 04:47:39",eArL694412,acf5ae21-3176-4dfd-a85a-7ce4b8091d0f,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,0,,Loss,60.69,6096,5982,519,315,204,1.16,3.66,22,19,2,0,0,15,17,2675,0,5,719
"2021-11-28 03:44:12",eArL694412,80fffbc0-0ca5-4096-a573-e48327c8a8fe,"Live Fire",Slayer,"Quick Play",CrossPlay,Open,0,,Win,46.41,4716,3199,334,155,179,2.38,13.00,19,8,6,0,0,13,9,2200,0,12,523
"2021-11-28 03:54:51",eArL694412,5831e74c-a75c-4ef5-ad0c-3da1b856d079,Aquarius,"CTF 5 Captures","Ranked Arena",CrossPlay,Open,0,,Win,61.45,5880,5020,498,306,192,1.20,5.66,18,15,8,0,0,15,15,2300,0,8,793
"2021-11-28 04:13:29",eArL694412,09483f38-1052-4764-a788-077d1f3bcf73,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,1017,,Loss,46.84,4393,4321,459,215,244,1.00,1.33,14,14,4,0,0,11,13,1600,0,9,523
"2021-11-28 04:23:56",eArL694412,40af3f4e-da90-4d57-bf7c-c7e65da1dda9,Behemoth,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,1017,,Loss,41.2,3293,5020,534,220,314,0.62,-3.66,8,13,4,0,1,14,16,925,0,6,753
"2021-11-28 04:38:08",eArL694412,c69a814a-3087-4b79-91ea-cc4a71297ed3,Bazaar,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,1017,,Win,57.41,4755,5151,540,310,230,0.94,1.33,15,16,7,0,0,14,14,1975,0,4,758
"2021-11-28 04:53:10",eArL694412,16448972-cab8-45a0-a6e1-bb3df9660f29,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,1020,,Win,56.72,2458,3080,238,135,103,0.91,0.00,10,11,3,0,0,11,8,1350,0,2,471
"2021-12-07 03:15:04",eArL694412,ec6bf2b2-3370-4048-9164-47ca943ff1d5,"Launch Site","One Flag CTF","Quick Play",CrossPlay,Open,0,,Win,45.62,2960,1844,217,99,118,1.33,2.00,8,6,0,0,0,9,9,800,0,3,485
"2021-12-08 04:24:46",eArL694412,9d30fdfc-5c4f-4303-8d76-633b51967471,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,0,,Loss,63.08,5468,5327,409,258,151,1.00,2.00,16,16,6,0,0,15,17,2375,0,5,739
"2021-12-08 04:39:37",eArL694412,ddd63604-796e-4937-b25d-b18eb59280bf,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,1023,,Loss,60.54,5825,5985,517,313,204,0.60,-4.66,12,20,10,0,0,21,21,2020,0,2,947
"2021-12-08 04:57:57",eArL694412,1a89472e-c05b-4057-b84e-60f623281ad6,Behemoth,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,1018,,Win,51.04,5286,4902,625,319,306,1.27,8.66,19,15,14,0,0,14,14,2745,0,5,760
"2021-12-08 05:12:28",eArL694412,6a8b2432-b36c-4ca7-b075-6968160f90ee,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1033,,Loss,41.36,2456,3165,220,91,129,0.64,-3.66,7,11,1,0,0,9,11,785,0,3,444
"2021-12-20 05:41:39",eArL694412,3ec22878-76e8-4ba4-9b17-f4d1ffd0e62e,"Live Fire",Slayer,"Team Slayer",CrossPlay,Open,0,,Win,39.84,3024,2977,251,100,151,0.88,0.66,7,8,5,0,0,9,10,950,0,3,413
"2021-12-23 21:47:26",eArL694412,75441404-f18f-44a1-9fff-08e1af1d1f0d,Bazaar,Slayer,"Team Slayer",CrossPlay,Open,0,,Win,40.23,4425,3748,532,214,318,2.00,10.66,18,9,5,0,0,14,11,2050,0,7,590
"2023-10-19 19:37:24",eArL694412,94733b44-e261-43a5-b59f-4b02a5030792,Solitude,"Team Slayer","Team Slayer",CrossPlay,Open,0,,Win,48.44,3848,3875,545,264,281,1.00,3.00,13,13,9,0,0,5,14,1750,0,5,581
"2023-10-19 19:49:41",eArL694412,a758e451-b5fd-41ec-9a0c-055da6e61c41,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,0,,Loss,52.31,7146,4957,325,170,155,1.54,9.66,20,13,8,0,0,18,20,2575,0,5,743
"2023-10-19 20:06:10",eArL694412,a235b23d-7a62-4714-9bdf-e5e9d3894233,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,0,,Win,50.49,7974,5281,309,156,153,1.21,6.00,17,14,9,0,0,20,22,2450,0,8,937
"2023-10-19 20:25:03",eArL694412,36b715c7-c0e6-4546-816b-ae82327eac9e,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,0,,Loss,46.36,6889,5906,343,159,184,1.60,12.33,24,15,10,0,0,19,22,3400,0,10,815
"2023-10-19 20:42:40",eArL694412,61a3efab-e4db-4f95-9fdd-d1b5e8d448b6,Streets,Extraction,"Ranked Arena",CrossPlay,Open,0,,Loss,53.61,3854,4960,194,104,90,0.44,-7.00,8,18,9,0,0,14,15,1750,0,6,625
"2023-10-19 20:55:21",eArL694412,03729d58-e0bf-483a-819c-178023351bb3,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,0,,Win,41.56,2769,3501,231,96,135,0.58,-3.33,7,12,5,0,0,12,12,1210,0,3,642
"2023-10-20 00:28:05",eArL694412,6954f1b9-eef9-4db1-970d-eb0c7433276a,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,808,,Loss,48.41,7308,6118,345,167,178,1.11,5.00,20,18,9,0,0,21,20,2950,0,5,895
"2023-10-20 00:46:09",eArL694412,493e5e8e-444b-4ce1-8bf5-430cbbb36082,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,799,,Loss,42.86,3665,3489,154,66,88,1.09,3.00,12,11,6,0,0,11,11,1510,0,7,548
"2023-10-20 00:57:46",eArL694412,ba12f3b4-8bf0-4350-8acb-5a491b09cdd9,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,794,,Loss,58.33,7260,4615,288,168,120,2.17,17.00,26,12,9,0,0,19,17,3800,0,15,771
"2023-10-20 01:12:18",eArL694412,53da7672-b3f8-46aa-a6e3-fc2b13ee9755,Streets,Extraction,"Ranked Arena",CrossPlay,Open,790,,Win,55.42,5830,3917,249,138,111,1.64,10.66,18,11,11,0,0,14,13,3225,0,10,586
"2023-10-20 01:24:14",eArL694412,4fe16a9c-07f4-4b04-a456-39bf50a35fc4,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,805,,Loss,59.29,3163,2908,113,67,46,1.00,2.00,8,8,6,0,0,9,8,1300,0,5,376
"2023-10-20 01:32:21",eArL694412,3cb75f86-4245-4aef-8b3d-fa8a7043a435,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,798,,Win,44.58,2127,1997,83,37,46,6.00,6.00,6,1,3,0,0,6,4,750,0,3,322
"2023-10-20 01:40:28",eArL694412,6c3e2f55-4013-4f13-a0e0-5af445e57ac0,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,803,,Win,47.89,4626,4329,213,102,111,1.20,4.00,12,10,6,0,0,14,12,1500,0,6,597
"2023-10-20 18:57:49",eArL694412,0aaa6d72-63da-4c20-9fb8-609962908b69,Detachment,"Team Snipers","Team Snipers",CrossPlay,Open,0,,Loss,39.68,4430,3409,63,25,38,0.82,-1.00,9,11,3,0,0,9,10,1050,0,11,471
"2023-10-20 19:08:22",eArL694412,34acd428-138d-4f59-b8ec-1e1f5f838295,Aquarius,"FFA Slayer","FFA Slayer",CrossPlay,Open,0,1061.007,Loss,44.44,4151,3523,351,156,195,0.69,-1.66,9,13,7,0,0,10,13,1250,0,1,474
"2023-10-20 19:33:13",eArL694412,5c888041-f576-4911-835a-2975358f9a86,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,818,,Win,58.1,4996,2339,210,122,88,3.75,13.00,15,4,6,0,0,12,8,2725,0,5,414
"2023-10-20 19:43:34",eArL694412,af1af5c3-23be-4818-a4a6-93dba10e4ab2,Streets,Oddball,"Ranked Arena",CrossPlay,Open,833,,Win,50.72,4169,3585,209,106,103,1.18,4.66,13,11,8,0,0,14,12,1735,0,4,531
"2023-10-20 19:55:21",eArL694412,bed7f61b-a4e3-42fc-971b-77f3baff6a83,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,848,,Loss,58.37,5371,4350,233,136,97,0.85,1.00,11,13,9,0,0,14,12,1750,0,4,541
"2023-10-20 20:05:53",eArL694412,7c9a0688-2f7e-45b6-92e7-7882cc60da8a,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,841,,Win,52.72,6778,5124,294,155,139,1.00,2.66,16,16,8,1,0,20,19,2120,0,5,794
"2023-10-20 20:21:37",eArL694412,9d561a2e-2734-40a0-a2db-a64aaa98e2ab,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,854,,Win,48.03,2983,2075,152,73,79,4.33,12.66,13,3,8,0,0,12,10,1975,0,4,417
"2023-10-20 20:31:51",eArL694412,eada4452-823e-4793-8b3c-9f17e779c1ad,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,869,,Loss,43.3,4560,3964,261,113,148,1.23,4.66,16,13,5,0,1,15,14,2350,0,7,629
"2023-10-20 20:44:28",eArL694412,a05bebe1-d6a6-42e7-8e73-ccbc3e804eb9,Streets,Slayer,"Ranked Arena",CrossPlay,Open,864,,Loss,48.59,3047,2437,142,69,73,1.43,5.33,10,7,7,0,0,10,10,1350,0,5,438
"2023-10-20 20:55:57",eArL694412,17003b67-5a91-4ba2-af1e-5b5626207867,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,859,,Loss,46.36,4361,3819,220,102,118,0.55,-2.33,6,11,8,0,0,10,12,1325,0,2,493
"2023-10-20 21:06:38",eArL694412,921ed7f9-cf96-4fd9-b333-3a8c48709f20,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,853,,Loss,55.28,4729,2607,199,110,89,1.43,3.33,10,7,1,0,0,10,10,1100,0,3,483
"2023-10-20 21:16:47",eArL694412,6af2b06a-d6e3-4705-911f-fc3b634309a7,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,848,,Win,52.04,4410,3327,196,102,94,2.17,10.00,13,6,9,0,0,14,12,1750,0,5,569
"2023-10-21 00:09:37",eArL694412,e5dcba49-6641-4e56-ba50-ec499400eaad,Empyrean,Slayer,"Ranked Slayer",CrossPlay,Open,0,,Win,42.76,2612,2667,152,65,87,1.00,1.00,9,9,3,0,0,11,11,1050,0,5,520
"2023-10-21 00:20:37",eArL694412,1161a5d9-e127-4fed-85a5-7e00fa5a3e5f,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,863,,Loss,52.63,5303,5230,247,130,117,1.00,1.00,17,17,3,0,0,15,15,2250,0,5,650
"2023-10-21 00:33:07",eArL694412,8fe14d8d-c3b6-4bbc-a9e0-9aa3edf21ee9,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,858,,Win,56.18,3967,3868,178,100,78,0.92,1.33,11,12,7,0,0,12,10,1450,0,1,577
"2023-10-21 00:44:16",eArL694412,bfaaa9a0-eb64-4e71-8188-23c6431500e3,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,869,,Win,51.66,2965,1720,151,78,73,2.00,5.66,8,4,5,0,0,9,7,1850,0,8,370
"2023-10-21 00:52:22",eArL694412,993fda47-2d71-49dd-be79-e28e7e7849c6,Streets,Oddball,"Ranked Arena",CrossPlay,Open,882,,Win,52.9,3525,2480,138,73,65,1.50,5.00,9,6,6,0,0,11,10,1200,0,4,429
"2023-10-22 21:13:11",eArL694412,71f2decb-022b-4ce5-93fb-b8a39a83b43d,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,895,,Left,63.16,439,590,19,12,7,0.50,-0.66,1,2,1,0,0,3,3,150,0,0,607
"2023-10-22 21:23:48",eArL694412,69a023cb-607e-49dd-bc67-f98bdc7d157c,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,880,,Win,48.46,3356,2286,130,63,67,2.40,9.66,12,5,8,0,0,10,6,1600,0,5,632
"2023-10-22 21:36:48",eArL694412,16c7814e-5acc-4595-8238-ff3177c922b4,Streets,Extraction,"Ranked Arena",CrossPlay,Open,885,,Win,62.5,2067,1526,96,60,36,2.50,7.33,10,4,4,0,0,8,5,2050,0,7,335
"2023-10-22 23:26:52",eArL694412,2110359a-eda7-4454-90fa-71b91c817391,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,897,,Loss,49.77,4438,3841,215,107,108,1.00,2.00,14,14,6,0,0,14,14,1810,0,4,530
"2023-10-22 23:38:03",eArL694412,ec1d671c-aaf6-44ad-9b2d-d8511facc8c4,Streets,Slayer,"Ranked Arena",CrossPlay,Open,891,,Loss,57.69,3368,3523,130,75,55,0.46,-5.00,6,13,6,0,0,10,10,900,0,1,447
"2023-10-24 00:26:02",eArL694412,24cce208-e0ce-4800-882a-699dcf0c7b86,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,883,,Loss,49.75,3768,4148,203,101,102,0.46,-5.66,6,13,4,0,0,12,13,1000,0,2,564
"2023-10-24 00:37:29",eArL694412,7595819c-d775-49c6-b2d2-d0586c0ded57,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,875,,Win,54.58,7115,3986,284,155,129,1.50,9.66,15,10,14,0,0,17,15,2230,0,8,772
"2023-10-24 00:53:58",eArL694412,9915a44a-9ac1-4561-8398-1a21b6bb6539,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,885,,Win,48.04,5771,6584,306,147,159,0.76,-2.33,16,21,8,0,0,22,20,2155,0,6,908
"2023-10-24 01:10:23",eArL694412,9c46caa0-9c5d-4085-9a90-22aef39fed20,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,895,,Loss,50.26,4160,3324,195,98,97,1.36,5.00,15,11,3,0,0,12,12,1925,0,3,519
"2023-10-24 01:21:21",eArL694412,bcad4e13-3e7d-4c3c-b5a7-1ae879d18eeb,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,889,,Loss,52.55,3334,3813,137,72,65,1.00,1.00,10,10,3,0,0,9,12,1475,0,3,472
"2023-10-27 01:30:24",eArL694412,d77da877-9589-4474-ad31-79240a747ef8,Streets,Extraction,"Ranked Arena",CrossPlay,Open,884,,Loss,54.95,2826,3199,111,61,50,0.82,-1.00,9,11,3,0,0,10,10,1100,0,2,434
"2023-10-27 01:39:06",eArL694412,ab938f22-6d4c-4c87-8638-75dcc377431d,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,877,,Left,47.78,1522,1968,90,43,47,0.50,-2.66,3,6,1,0,0,3,8,350,0,2,429
